(46,18347) 22317 9864 17385 10247 1822 10187 10089 20849 5174 8412 370 20817 23396 15524 2971 16222 10622 16697 21204 24641 7827 12440 10820 8153 22359 24636 3601 11093 24998 6882 579 24667 10925 2124 7897 24745 8646 10778 479 16489 10661 20588 11320 17558 21308 18936 24685 17208 17405 4370 20083 14448 20867 1688 3322 363 4788 20421 15756 9780 2696 2107 15340 5815 24462 10294 23789 1105 16629 13027 5599 294 7663 10270 4888 1930 10578 3756 10699 2591 407 57 4886 18983 22649 19010 22394 7718 10287 24936 13362 16554 24494 14449 3468 16896 20350 6745 24779 7352
(47,11483) 263 7281 17938 14058 21962 17272 16761 10327 18890 13971 24404 8734 10007 13163 16053 5401 1394 23280 21287 2992 14655 20989 18618 20621 4458 15986 17226 12036 22520 190 11649 15094 13599 21665 22829 17665 8480 23349 18509 20335 5644 5687 11312 24161 23671 18832 12712 19768 10323 1085 16099 21390 20144 21320 2105 9766 11808 7673 214 18600 18923 6837 5175 7110 5506 15856 13875 9921 386 10797 16900 12125 4525 21040 11212 21980 21431 21618 18503 6585 3111 19667 6985 19699 6736 17508 11020 12124 340 25035 23641 8080 21630 8110 10828 15345 19471 17333 9927 4783
(48,22956) 11303 20325 993 22055 20412 19972 3666 23745 11390 16529 19694 3232 18867 5593 18128 2488 10651 24173 16793 4376 23496 1993 17574 3871 25029 13530 6577 1216 21062 22430 20007 14018 7352 13496 14943 637 8030 11834 22467 19881 22469 18822 1317 4853 11763 15134 10368 11883 11206 12728 12145 6603 12080 7809 10487 21891 13666 9527 6082 18522 8788 19258 21577 19225 24208 3936 16357 13892 5649 10816 8074 12206 6209 24595 8918 18049 4064 21106 2106 15415 16262 17743 9856 17834 22100 14616 9167 2687 16022 22950 645 6850 8925 18757 22388 8794 11253 2054 14934 5657
(49,13247) 18706 5829 8276 14953 21317 20304 20423 23175 9367 11663 10205 6372 11233 13421 20869 21448 4531 12899 23329 9438 8103 19154 24890 10369 23851 11530 15466 18717 19506 10663 4209 13078 13044 23559 12459 18336 23042 18788 5589 4811 18035 5961 14232 2243 5721 23321 18316 15784 21640 5019 11578 9910 2170 6132 15992 12498 19794 23875 19630 1909 6629 12169 11781 6599 4622 12240 18857 17483 17437 14366 8789 10587 14683 8410 3751 18558 859 20286 12862 567 8720 349 13343 21264 17559 15303 5581 4789 6401 12350 803 24422 9347 5258 11014 2837 654 5820 14385 23334
(50,1253) 24379 1844 23247 4119 4311 434 23284 1105 2233 563 16131 15329 13536 13738 10478 14004 608 8503 3938 8279 387 20575 15411 4969 23413 11319 10435 23820 14466 17444 6836 11785 12313 13773 23959 5996 2240 4904 12836 12909 908 16975 20213 19029 19407 7650 6768 6334 9250 12337 12749 69 8099 7679 21430 24485 20952 11611 978 21238 8824 13097 2670 8498 14436 10881 8282 13297 5937 1114 10197 17122 841 15136 3222 10028 3233 10260 19500 11839 7191 18701 23651 12915 7838 4930 5802 9115 4334 54 20476 837 8827 19856 15705 9681 19666 24455 182 7033
(51,2080) 24349 19154 9959 8948 14092 15778 17460 22573 15888 13547 10916 11873 3235 7803 9019 12785 20774 785 24303 13506 6378 22610 4536 16193 16027 11686 15812 18552 20630 9042 12589 11781 6421 15618 4967 17731 19316 7708 5361 20852 8346 22339 7159 20635 503 13050 8056 19107 10590 8886 3857 20563 7197 6764 16319 20595 22002 21104 12736 7860 1489 20062 17448 1382 6326 8815 15482 9946 651 24304 8685 15040 22953 5987 2878 6705 2283 11656 12133 4839 8048 804 3225 12233 2526 12160 9211 5515 11134 2910 22734 24207 12048 9450 353 19103 14443 14830 16989 15726
(52,21825) 15930 23704 12421 12614 13203 13243 16002 16522 23940 3909 16634 12596 23077 6642 23708 12316 3848 6978 24068 22807 13518 20624 17930 16972 24176 1487 22431 10177 1840 18403 110 12659 21867 15327 18805 11309 9925 5593 17610 18193 7142 21075 308 8932 20245 5153 9214 24202 7553 8468 10742 2007 8138 12107 14161 1329 4151 20909 20461 10490 8505 10833 24950 17630 22681 9096 1380 6241 24781 7117 2128 24033 11354 10570 13812 9472 5061 1761 4216 24236 10849 24134 4870 11015 16610 18752 18343 18799 10544 18633 19460 24031 24022 5073 11895 24932 4923 17336 6065 11952
(53,23774) 21015 24148 15950 15224 11403 6098 20896 13177 4350 18406 17516 13275 14494 13268 8789 7102 4302 23994 21402 22069 873 4658 16121 8656 22098 3989 18542 21999 1331 17997 22059 20743 21907 12487 21322 22218 391 12068 8075 9928 18159 120 8702 2536 25080 20600 3700 19577 10331 19404 2972 17484 10679 14522 16186 7274 11452 19611 16793 21697 9078 10450 21225 23126 12718 17348 10560 23269 21336 24828 10572 23608 19283 16429 24409 22968 6337 7211 14761 7039 4514 6416 18162 9774 13359 10454 16114 19231 6254 912 1411 6768 17210 21746 22978 25063 8969 24379 16134 1344
(54,4581) 1400 10533 6847 18090 8431 1687 18998 11920 6270 8727 12870 25028 5536 6089 15991 3402 2069 24643 5631 7332 19244 6441 16642 23941 6403 15316 15944 3471 4431 5146 21907 21182 13049 12283 4848 9560 16220 12228 24889 545 9523 13332 18365 9181 7902 11283 20590 19526 12611 11686 23566 10837 16176 9475 8312 23267 19122 9885 24452 18284 1078 14814 10455 9644 20261 6 7893 19826 18136 17000 12781 20347 21330 18004 18773 20093 14955 19268 19979 11631 23958 6975 10308 18900 8189 3451 16150 680 16248 11412 2725 13326 6712 12913 13924 3416 18610 22458 18077 3115
(55,9671) 8835 8657 16963 9237 10623 23228 4882 13040 1781 19515 6031 10427 6194 20631 23707 9465 2255 1447 14400 23616 13732 21572 16948 8332 19125 22815 1503 24061 2075 22706 22586 13138 20087 22670 6906 680 1683 4916 18257 3982 2193 22315 14220 20438 676 15234 18118 6323 5381 20653 21438 4495 19877 19100 13589 13814 20139 21900 18307 5016 21108 18857 11706 13535 11042 3292 24417 21196 13555 19996 1690 19146 12897 4801 666 23360 2046 17894 15180 2739 5020 8320 19782 7641 11125 21724 23163 179 16528 15145 3797 8164 4959 24413 18267 14447 21333 6064 19118 7486
(56,6123) 5185 8750 11059 13161 6835 14873 4808 2247 20199 17051 15687 3259 14843 5371 14415 11052 19723 17341 16642 6734 10834 10494 8961 23934 19397 16936 5580 4962 6183 15562 6644 15283 18034 1660 23167 20216 12868 21618 16814 6139 16482 21527 6035 5875 17263 15474 19007 7382 23097 3601 19967 2939 13393 13650 15201 2280 10829 16828 14150 9836 13209 7776 514 3993 4105 20541 10205 8094 325 8069 13798 21825 3005 21812 24481 606 20558 2827 4316 21380 20282 3856 10310 6445 23002 5843 24414 23973 19357 24118 8385 4351 1650 19741 19498 304 15332 1488 24498 21354
(57,3972) 18496 21024 8782 20431 23830 25053 11194 4316 5016 9414 6187 6396 12550 10344 18879 15726 11010 19050 9292 9108 21861 25043 85 8245 23938 1545 4662 6770 20195 3497 23051 18365 2391 9502 17629 7701 5404 20353 16876 10822 12070 23555 14332 16905 10983 22447 13273 24975 19775 8595 4455 13220 9615 10491 19916 10327 1640 18355 1173 1666 10429 6066 3522 5784 18892 17728 24515 15780 20181 11892 7859 11224 3751 22725 24032 12168 22652 864 23955 8569 24173 3411 15186 13218 1952 11722 1907 9091 25070 10022 53 18780 24465 20409 5505 16266 21821 23321 2399 17184
(58,21318) 6686 2193 694 24281 21445 11624 3930 22871 1733 22219 20216 994 11899 3362 16177 12792 7667 19355 14897 11313 17038 3956 14236 9575 945 11850 24193 4318 11334 520 12171 24392 12972 8857 13062 2834 22305 11026 23944 1814 10898 12529 23544 23782 21769 2471 8050 19113 3238 6738 21904 2065 9249 23878 13638 439 18072 13444 23191 14336 410 4568 21033 11210 12856 13473 18431 16018 3623 7123 15738 14686 22700 2935 8350 7067 20003 2220 10685 14114 13575 15074 2450 7708 4288 9610 22952 22113 11318 6890 6323 22300 10348 23595 7391 24852 12119 2395 2833 349
(59,13986) 16296 14723 4755 3657 4461 14571 9014 14608 23780 15791 17813 17452 2152 19924 6043 9728 11485 23501 6116 21529 19847 19580 17029 12002 21996 8084 14202 5106 15290 17150 24291 5318 13921 21167 4851 21560 5950 13639 22638 1420 5384 7407 24648 8305 14648 8071 17049 24599 6458 24748 5518 4278 24381 15295 10429 13998 10750 1975 21474 9638 18452 8409 23108 15788 14159 1073 12738 18438 24568 14931 14257 24589 24535 23374 24964 20955 16833 6036 14341 13128 11028 7706 6251 1686 10322 12297 22855 8201 2233 5200 1126 8830 6758 2165 22432 3054 13889 14170 12804 8104
(60,4359) 7705 23013 16983 19631 6025 7864 14994 23536 24653 8354 18269 21448 7989 4976 20970 24478 284 9037 1944 19788 3160 21556 2802 10326 18034 7087 22780 22998 16383 16292 13642 1458 19454 19143 5271 17742 11070 16821 8241 2236 20421 16374 3057 6411 17988 12026 4979 468 15324 8257 7310 14432 841 8097 24304 4176 15991 11546 4370 16076 14967 21952 23187 10483 15959 23223 21711 5845 24562 5899 18450 7038 11096 5325 15398 8226 12857 13628 12819 22152 17472 3985 14189 6687 6937 11924 14623 22605 18148 24127 5776 10121 15632 20780 1081 4549 20566 11656 12512 10488
(61,2729) 20086 21413 17769 5194 13701 8311 10463 20369 9233 23783 21115 15792 16770 8295 3647 13765 16295 15382 17125 16645 17044 23752 11209 14157 4377 1439 3112 3856 3698 14961 3248 12921 13560 11140 13087 3515 23128 11504 2969 21153 27 22997 16506 6524 6434 5737 17188 25073 14213 5379 7263 8834 23762 9363 24529 16699 2422 4537 15800 18980 8106 1762 7793 10254 20961 11006 19420 3821 8145 10975 1521 10 24627 16598 20763 21893 16087 23703 19728 6939 17520 10238 12862 535 19321 22933 8318 23646 5991 23644 15790 13401 23341 2144 5897 881 17623 2917 12454 20663
(62,19401) 14538 6269 4500 22381 17078 8024 3208 21258 22192 15063 17496 11641 25075 15654 6689 9187 15747 21072 22738 23162 21943 272 1662 3103 7251 6915 20759 22064 7191 12162 13984 14996 5202 3765 2700 15295 3910 3947 3693 11214 16610 13114 10865 9692 3348 22185 23473 22134 24184 1178 7712 17133 7560 190 24182 780 18443 801 17537 5507 1209 17484 19469 2994 5320 24749 18721 21942 24019 5966 17751 2191 3083 16337 9066 5734 12888 17902 2408 6910 7420 8885 4019 3710 11493 8034 19305 21543 18610 12599 9310 2118 11180 23728 21863 5204 13619 16743 13432 13208
(63,1299) 20990 9802 22255 6193 21154 21490 11179 8882 9938 18102 1829 11238 12002 12033 20646 1047 5949 20357 2855 18779 4565 23828 17246 13135 7257 8668 8844 8252 4156 11981 15917 7737 1894 18928 13623 14334 5347 1063 22904 21629 24303 4864 11739 8294 23646 14083 16988 11517 13959 5259 21204 1943 6894 19970 4727 10106 8752 4813 19706 1967 15241 13922 1334 4207 1941 2323 24578 9543 21355 24493 18565 9118 24741 6964 10527 8495 24725 16940 383 17950 18643 9243 22295 13031 3802 355 20415 13370 5133 5780 7196 1570 7568 9562 19182 21162 7624 15452 14338 1446
(64,21501) 9677 23488 21598 10956 13195 24544 16580 14841 2856 14794 11669 3635 21636 10762 11277 3787 9315 5302 13500 20464 16706 17385 15730 2867 22695 18527 10033 7654 9609 23594 7507 15150 23074 2264 17719 16723 11382 22646 18879 9482 19488 10768 12816 720 4401 5426 5913 16788 10352 5056 7524 9115 5462 22137 10994 8269 6368 22261 15803 17536 15849 23365 7683 5282 6134 17231 11872 9932 23191 17591 7240 23555 10479 10535 7670 8778 4834 24744 2008 21167 17505 14235 13955 921 5632 16130 14937 10732 3197 18678 17443 6369 20301 10919 5599 8559 10104 16684 15810 12208
(65,18689) 8488 13431 12621 2651 11141 21747 12216 7454 13432 21814 9432 251 3588 321 20052 18496 12992 16508 21878 9039 5196 10948 23594 1741 20817 2450 20742 6722 5062 14840 11653 21963 19632 1441 14185 9664 833 4332 7483 23206 6811 3815 141 2048 23196 23800 10087 17878 19602 21437 23747 22780 24171 16212 9771 2876 6353 15917 20479 24357 19882 23394 17416 10099 6514 4201 16473 575 373 9696 16647 10855 8016 19858 13940 1468 13451 22572 8065 20524 7672 3042 5577 18029 5039 4615 5864 18168 18405 5966 1538 17554 1097 10093 7826 22541 2024 11959 18025 18452
(66,2973) 20238 5692 1334 1832 24295 20522 24206 366 22226 7259 2076 7490 2645 18416 17927 21738 17983 21592 7093 17187 20690 18420 4808 24136 24730 17353 16216 3520 18193 5109 19788 23417 3636 7759 23159 22206 20219 5445 15599 659 5633 22215 24461 13626 20235 7873 3201 7561 18520 24692 8784 17182 2405 12501 10301 20581 13386 19523 7002 16076 16651 852 12477 2211 5549 20285 16564 12513 10311 83 21017 18930 2776 10232 2980 19442 19193 23185 15247 19647 16214 17728 1922 22640 4620 15307 4137 5150 4667 1676 6509 23301 14736 5143 24632 19052 12836 8720 20286 19404
(67,7458) 15148 21151 9016 16748 13683 10413 13744 8032 18265 17541 13270 13762 20061 17252 17576 14977 8283 22654 10031 2952 19223 10967 15583 19893 24829 20283 11150 10476 18748 6130 503 6923 19474 18966 20437 10357 19963 5634 2300 9448 6874 24138 11618 13569 16210 7443 5295 13203 11397 13862 13751 19771 13472 16641 1162 22725 14709 4893 13326 6812 12690 23839 6186 6940 20819 16861 24449 4890 3224 7141 9249 8152 12986 10743 24308 15994 9324 11376 5891 16365 17506 3669 9357 20681 22751 9127 13761 17955 1121 20597 13132 23829 11435 6231 3268 5953 17575 16004 9514 22090
(68,20966) 18836 19328 13651 3298 8824 13447 11352 9147 3228 6299 23194 20283 12517 9237 11236 5187 5396 18396 1248 5277 867 20565 17343 2670 22551 20741 19037 11190 17716 12501 2213 3111 13978 7985 18830 14052 6395 2046 22213 13712 22912 12285 3014 3914 20911 12248 6518 5212 3148 3546 7692 12632 22154 15248 1533 8144 10461 7012 16195 25015 23144 14601 1811 6851 9296 12899 1241 22173 3607 10601 9464 12693 16842 10436 1950 19062 19422 14469 23387 12387 22622 16942 17957 15246 19070 17045 23770 7337 14765 15171 1247 8907 424 5868 7433 20715 8586 1894 194 7100
(69,3927) 9161 3902 21206 23175 7237 21214 17249 15988 5143 10004 21010 22273 17022 10944 1854 22598 10069 6744 11765 24989 23730 20335 824 393 12256 6557 23660 13524 5894 14467 14679 12634 14233 3437 14044 10668 24613 343 22015 18150 4432 3677 8075 7042 11633 16944 855 13977 6912 23604 840 25055 3679 21890 10703 14760 9481 13433 3221 22366 315 6500 23111 11862 19517 12195 20529 7106 6658 19377 8226 11161 14921 18817 2304 2214 12220 5140 12000 10991 12407 22862 21893 23109 15802 23805 20899 23179 8108 12513 8398 19676 25012 10995 19484 7143 22946 17273 10849 8652
(70,22255) 11951 17339 18630 174 1224 1773 15969 1821 18332 2804 1019 8916 20001 21811 15696 16572 10351 9367 16050 217 15741 12586 5721 18271 8053 1149 9595 11063 21370 21162 3126 23337 19685 7896 16680 8002 9431 11677 5250 13851 23190 13963 16774 10920 1350 1948 6576 17883 13944 21750 11587 14854 2008 6927 19997 15009 13574 13505 12264 24189 9172 1884 4376 6016 15386 896 20321 23824 17304 3364 20142 6881 16225 17350 22312 12768 24921 5413 7774 17903 13164 23644 11427 1318 20357 1994 8512 10612 19574 23496 16236 23943 11697 2940 13689 19881 2793 3917 10839 8584
(71,19237) 417 861 19189 13586 9703 1105 11130 12303 454 5052 7929 1358 689 7339 3914 21317 22411 6855 11750 3243 13766 14598 2421 15761 3409 12298 15709 818 23210 24449 9682 19730 10821 13368 16079 24078 7837 20100 16558 17210 15374 23919 23643 22728 7870 14955 2777 12746 24531 2218 20613 12277 7144 2828 5835 8216 1413 16551 933 11732 9461 4063 21684 15447 21925 21264 8065 18040 20532 19545 17602 5065 13473 11132 4313 2954 4212 5312 19886 4541 8482 5270 8309 5272 22790 9921 1877 5447 17419 19538 19659 21271 23811 21573 19970 6484 15775 22988 5851 24583
(72,9159) 22775 16200 3043 6759 8288 4103 21108 10911 15293 17589 5196 5124 21039 23310 17704 6386 18654 952 23316 17280 9426 7215 11369 21490 17135 24620 14216 8049 15189 24793 3479 5820 15272 21168 466 10522 21258 5002 24414 21483 17753 21678 17032 3931 4824 3508 58 9422 1765 14402 14436 22762 23384 20984 22381 19083 5869 1190 22253 22401 15869 12780 21710 5235 21970 1665 10468 8291 11414 16650 2616 1565 2871 38 23359 7691 14340 24438 23068 10944 16182 11032 9118 3455 5441 1870 18577 12829 1140 10604 17056 11533 23229 13301 9367 21805 20301 10496 1949 11167
(73,5866) 24822 4028 13100 14096 24874 2654 11235 24841 4601 2706 8309 8096 18976 7836 24346 8636 21087 1808 3978 4719 22302 2376 20634 22472 17367 21611 7370 14505 24160 7500 14493 22123 16715 10906 5678 19278 5868 5864 6832 5267 6814 23434 1816 6228 3631 22399 5225 1362 2794 24006 23418 2344 24550 5093 4596 14295 23352 16109 20344 723 23406 18418 10499 12581 11827 2897 16520 10911 8874 19240 18095 22236 17231 11011 10427 6347 22601 17091 21043 9096 1542 9499 20813 21826 7428 19943 11078 9161 17143 6734 24688 15269 19578 22731 3739 21235 23950 15462 15807 22024
(74,18689) 3108 13146 10132 16193 6238 13194 1375 14770 19828 24139 1773 7426 5508 14853 7653 20308 5366 11548 15448 6847 13688 23277 12620 22908 14545 20788 16272 15638 853 11514 19421 7737 10548 18986 9627 16186 3452 446 12788 11411 3625 20849 8988 20904 22430 2954 12446 20514 15359 10366 16153 259 11948 7339 766 24411 1137 7805 6760 7571 254 21525 8556 19665 5134 13694 12871 6479 22861 3602 23407 1679 8905 24605 7071 12842 22323 7047 6322 8292 1868 22312 12778 5195 9805 21959 23336 9193 20580 10879 14988 8880 17826 11835 7460 11235 16927 18884 15431 7909
(75,20784) 22464 5169 22150 10300 7057 19249 8284 19226 14574 12246 8473 14091 23674 9480 12661 12946 17570 2819 17548 5782 22738 14774 14178 21772 9051 14743 6199 24730 205 25060 9016 16481 2786 20037 2393 12835 18089 3706 14381 3902 9319 12450 17046 6674 14240 21499 12426 13679 18802 2223 21425 16220 9520 5536 15343 4791 4547 8136 16536 16544 19831 5941 18879 11343 915 1310 11486 24756 1202 13221 12597 1572 13155 11335 19654 15036 20332 11341 9755 24808 10223 3716 20917 23341 3625 8708 16676 8582 5493 22569 13624 3504 23284 16811 9000 25027 17940 15557 23862 12204
(76,824) 10177 445 7309 255 12626 2389 12935 24067 22406 24991 18201 4764 17722 22476 14133 3771 24643 16249 1064 12327 9461 9807 24853 474 2908 22246 11272 15189 16806 19615 14225 24301 3180 15850 11071 18442 6756 8890 12022 9111 1920 9686 23812 4928 14015 2348 13639 17908 19110 11073 5330 7419 23146 7797 5045 10685 23136 14303 14006 11810 6994 8219 6835 23993 24164 9892 13729 14402 22439 17442 12880 8593 2955 6766 5449 9194 4057 23650 1316 12463 5639 19688 12968 10815 9121 21085 9609 16835 3832 13176 10840 8140 24102 23144 22576 2253 326 14313 24204 15574
(77,21932) 4980 8810 6155 7498 15525 7502 18673 19939 9829 217 10098 7237 11221 13445 20672 22975 6534 9426 19063 21773 6320 23554 1215 9765 12417 10223 19536 5154 24580 15747 21626 7640 19738 507 20493 24258 20749 12721 14164 5246 13868 16724 12732 22900 16065 24094 24433 11217 3659 14993 3965 11440 19220 23441 7902 2625 4185 11778 6043 6969 6794 8157 10094 24872 15290 22447 2041 23527 15395 16603 13166 4053 2493 23662 15269 5939 17727 18432 4900 18251 6025 8999 15743 20129 13240 19583 13347 7589 10259 10849 7709 20464 10423 4923 4721 18980 9204 11274 23839 18555
(78,5224) 5758 8027 24157 2823 20755 3793 15461 8397 8469 20875 17170 13412 21098 21492 22907 15438 3549 18983 3608 20914 22886 12742 8664 17069 23122 7674 22190 11332 22397 10485 16688 15414 12776 10711 18750 15031 12202 13296 3065 415 13920 9227 5380 14384 4242 10178 1729 22274 3762 22051 2395 24824 21520 20752 22342 271 599 13060 6480 13367 21986 13462 8790 15870 2524 17722 23363 3844 6354 17682 17791 10031 22468 21281 14230 13364 24143 2109 20999 7914 18908 4024 12796 3971 612 7101 20824 14651 379 12433 20062 7269 1356 12854 2412 1834 577 4183 6880 15121
(79,19928) 19528 215 18359 24306 22036 5467 11272 15390 17973 4637 20713 12333 19135 13383 8192 15165 4322 7967 15204 22799 12546 6772 23040 9883 10080 23636 22703 6124 16081 13414 514 3507 8641 23260 2521 20391 17723 4323 18620 3567 12711 21280 14705 18856 1947 12489 24328 14402 8280 18469 19619 3230 13211 14007 23507 3720 20033 21625 19858 7723 16556 1588 10559 14010 17065 13889 20823 9458 4983 1148 5058 18829 22247 15710 8697 10114 8155 13327 5076 20141 24921 20334 2307 4727 1940 8668 16701 18830 24723 8594 23328 3609 8034 12042 6245 14522 11468 5930 16303 22868
